Country,lowername,City,Region,Population,Latitude,Longitude
us,ravenna,Ravenna,CA,,34.4386111,-118.2244444
us,ravenswood,Ravenswood,CA,,37.4763889,-122.1341667
us,rawhide,Rawhide,CA,,39.2002778,-120.7438889
us,rawson,Rawson,CA,,40.1177778,-122.1933333
us,raymer,Raymer,CA,,34.2147222,-118.4644444
us,raymond,Raymond,CA,,37.2172222,-119.9044444
us,raymond hill,Raymond Hill,CA,,34.1241667,-118.1472222
us,rayo,Rayo,CA,,36.45,-119.1872222
us,rector,Rector,CA,,36.3052778,-119.2419444
us,red apple,Red Apple,CA,,38.1788889,-120.3805556
us,red bank,Red Bank,CA,,40.0994444,-122.4441667
us,red bluff,Red Bluff,CA,14036,40.1786111,-122.2347222
us,red dog,Red Dog,CA,,39.2166667,-120.8983333
us,red fir,Red Fir,CA,,36.6055556,-118.7652778
us,red mountain,Red Mountain,CA,,35.3583333,-117.6158333
us,redbanks,Redbanks,CA,,36.4222222,-119.1433333
us,redcrest,Redcrest,CA,,40.4005556,-123.9488889
us,redding,Redding,CA,91685,40.5866667,-122.3905556
us,redlands,Redlands,CA,70287,34.0555556,-117.1816667
us,redman,Redman,CA,,34.7638889,-117.9688889
us,redondo beach,Redondo Beach,CA,67791,33.8491667,-118.3875
us,redondo junction,Redondo Junction,CA,,34.0158333,-118.2263889
us,redway,Redway,CA,,40.1202778,-123.8222222
us,redwood city,Redwood City,CA,71969,37.4852778,-122.2352778
us,redwood corral,Redwood Corral,CA,,35.9825,-118.6616667
us,redwood estates,Redwood Estates,CA,,37.1563889,-121.9855556
us,redwood grove,Redwood Grove,CA,,37.1575,-122.1330556
us,redwood junction,Redwood Junction,CA,,37.4772222,-122.2202778
us,redwood lodge,Redwood Lodge,CA,,39.4411111,-123.6894444
us,redwood park,Redwood Park,CA,,37.4347222,-122.3202778
us,redwood shores,Redwood Shores,CA,,37.5319444,-122.2469444
us,redwood terrace,Redwood Terrace,CA,,37.3147222,-122.2938889
us,redwood valley,Redwood Valley,CA,,39.2655556,-123.2033333
us,redwoods,Redwoods,CA,,40.5963889,-121.9344444
us,reed,Reed,CA,,37.905,-122.4994444
us,reedley,Reedley,CA,22156,36.5963889,-119.4494444
us,reef station,Reef Station,CA,,35.9016667,-120.0538889
us,reeves place,Reeves Place,CA,,39.8891667,-123.1125
us,regina heights,Regina Heights,CA,,39.1483333,-123.1725
us,reilly heights,Reilly Heights,CA,,39.1097222,-123.5147222
us,relief,Relief,CA,,39.3613889,-120.8597222
us,remnoy,Remnoy,CA,,36.3397222,-119.5533333
us,rendalia,Rendalia,CA,,33.8902778,-118.1330556
us,reno junction,Reno Junction,CA,,39.7919444,-120.0988889
us,renoville,Renoville,CA,,35.5527778,-116.1883333
us,renshaw place,Renshaw Place,CA,,35.1722222,-120.2616667
us,requa,Requa,CA,,41.5469444,-124.0652778
us,reseda,Reseda,CA,,34.2011111,-118.5355556
us,reward,Reward,CA,,36.7475,-118.0541667
us,rex,Rex,CA,,34.9452778,-120.3761111
us,reyes place,Reyes Place,CA,,39.8461111,-123.4066667
us,reynolds,Reynolds,CA,,38.1483333,-122.8819444
us,rheem,Rheem,CA,,37.9758333,-122.3533333
us,rheem valley,Rheem Valley,CA,,37.86,-122.1227778
us,rialto,Rialto,CA,101523,34.1063889,-117.3694444
us,ribbonwood,Ribbonwood,CA,,33.5702778,-116.4980556
us,ribier,Ribier,CA,,35.2527778,-118.8786111
us,ricardo,Ricardo,CA,,35.3738889,-117.9883333
us,riccas corner,Riccas Corner,CA,,38.4233333,-122.7869444
us,rice,Rice,CA,,34.0836111,-114.8488889
us,rice fork summer homes,Rice Fork Summer Homes,CA,,39.3997222,-122.9494444
us,rices junction,Rices Junction,CA,,37.1527778,-122.1330556
us,riceton,Riceton,CA,,39.4494444,-121.7244444
us,rich,Rich,CA,,34.9763889,-117.7266667
us,rich gulch,Rich Gulch,CA,,38.3302778,-120.63
us,richardson springs,Richardson Springs,CA,,39.84,-121.7758333
us,richfield,Richfield,CA,,39.975,-122.1755556
us,richfields,Richfields,CA,,33.8672222,-117.825
us,richgrove,Richgrove,CA,,35.7966667,-119.1069444
us,richland,Richland,CA,,33.1541667,-117.1402778
us,richmond,Richmond,CA,103041,37.9358333,-122.3466667
us,richmond district,Richmond District,CA,,37.7805556,-122.4713889
us,richvale,Richvale,CA,,39.4938889,-121.7436111
us,rico,Rico,CA,,32.8066667,-115.3966667
us,ridge,Ridge,CA,,39.3366667,-123.3
us,ridge view,Ridge View,CA,,39.2288889,-121.0766667
us,ridgecrest,Ridgecrest,CA,26110,35.6225,-117.67
us,ridgecrest estates,Ridgecrest Estates,CA,,33.4013889,-117.2061111
us,ridgemark,Ridgemark,CA,,36.8125,-121.3647222
us,ridgeview village,Ridgeview Village,CA,,38.6694444,-121.0836111
us,ridgeville,Ridgeville,CA,,40.8647222,-122.8019444
us,ridgewood,Ridgewood,CA,,39.2158333,-120.0913889
us,ridgewood park,Ridgewood Park,CA,,39.3308333,-123.3402778
us,ridgewoods heights,Ridgewoods Heights,CA,,40.7355556,-124.1472222
us,riego,Riego,CA,,38.7513889,-121.4836111
us,rimforest,Rimforest,CA,,34.2297222,-117.2241667
us,rimlon,Rimlon,CA,,33.8375,-116.4425
us,rimrock,Rimrock,CA,,34.1980556,-116.5536111
us,rinckel,Rinckel,CA,,41.1333333,-122.0741667
us,rincon,Rincon,CA,,33.2880556,-116.9575
us,rinconada,Rinconada,CA,,37.2275,-121.9666667
us,rio bravo,Rio Bravo,CA,,35.3980556,-119.29
us,rio del mar,Rio Del Mar,CA,,36.9683333,-121.8991667
us,rio dell,Rio Dell,CA,,40.4994444,-124.1052778
us,rio hondo,Rio Hondo,CA,,33.975,-118.1236111
us,rio linda,Rio Linda,CA,11128,38.6911111,-121.4475
us,rio nido,Rio Nido,CA,,38.5211111,-122.9758333
us,rio oso,Rio Oso,CA,,38.9611111,-121.5433333
us,rio vista,Rio Vista,CA,,38.1558333,-121.6902778
us,rio vista junction,Rio Vista Junction,CA,,38.2061111,-121.8741667
us,ripley,Ripley,CA,,33.5252778,-114.6552778
us,ripon,Ripon,CA,13591,37.7416667,-121.1233333
us,ripperdan,Ripperdan,CA,,36.8513889,-120.055
us,river oaks,River Oaks,CA,,36.8997222,-121.5933333
us,river pines,River Pines,CA,,38.5463889,-120.7430556
us,river road estates,River Road Estates,CA,,36.9980556,-119.9847222
us,riverbank,Riverbank,CA,18775,37.7361111,-120.9344444
us,riverbend,Riverbend,CA,,36.7569444,-119.5102778
us,riverdale,Riverdale,CA,,36.4311111,-119.8586111
us,riverdale park,Riverdale Park,CA,,37.6094444,-121.0508333
us,riverkern,Riverkern,CA,,35.7897222,-118.4461111
us,riverside,Riverside,CA,297554,33.9533333,-117.3952778
us,riverside grove,Riverside Grove,CA,,37.1738889,-122.1422222
us,riverside junction,Riverside Junction,CA,,33.9852778,-117.3602778
us,riverside park,Riverside Park,CA,,40.4952778,-123.9916667
us,riverton,Riverton,CA,,38.7711111,-120.4483333
us,riverview,Riverview,CA,,32.8558333,-116.9311111
us,riverview farms,Riverview Farms,CA,,32.845,-116.9311111
us,riviera,Riviera,CA,,34.0577778,-118.5005556
us,riviera estates,Riviera Estates,CA,,38.9808333,-122.7430556
us,riviera mobile home park,Riviera Mobile Home Park,CA,,33.0622222,-117.2988889
us,riviera shores,Riviera Shores,CA,,32.7844444,-117.2386111
us,riviera west,Riviera West,CA,,38.9891667,-122.7472222
us,roads end,Roads End,CA,,35.9266667,-118.4983333
us,rob roy junction,Rob Roy Junction,CA,,36.9708333,-121.8730556
us,robbers creek,Robbers Creek,CA,,40.3702778,-121.0038889
us,robbins,Robbins,CA,,38.8702778,-121.7052778
us,roberts place,Roberts Place,CA,,40.0411111,-121.8563889
us,robertsville,Robertsville,CA,,37.2633333,-121.8752778
us,robinson mills,Robinson Mills,CA,,39.495,-121.3197222
us,robinson ranch,Robinson Ranch,CA,,33.6527778,-117.5694444
us,robinsons corner,Robinsons Corner,CA,,39.3644444,-121.6069444
us,robla,Robla,CA,,38.6613889,-121.4455556
us,roblar,Roblar,CA,,38.3213889,-122.7577778
us,roble,Roble,CA,,39.6644444,-121.805
us,robles del rio,Robles Del Rio,CA,,36.47,-121.7322222
us,roche,Roche,CA,,36.0730556,-119.0105556
us,rochester,Rochester,CA,,34.0916667,-117.5466667
us,rock city,Rock City,CA,,37.8497222,-121.9344444
us,rock creek,Rock Creek,CA,,39.9027778,-121.3519444
us,rock creek camp,Rock Creek Camp,CA,,39.9266667,-121.315
us,rock crest,Rock Crest,CA,,39.9269444,-121.3155556
us,rock haven,Rock Haven,CA,,37.1258333,-119.3183333
us,rockaway beach,Rockaway Beach,CA,,37.6086111,-122.4941667
us,rocking k,Rocking K,CA,,37.3611111,-118.48
us,rockland,Rockland,CA,,41.9811111,-123.9605556
us,rocklin,Rocklin,CA,55007,38.7908333,-121.2347222
us,rockport,Rockport,CA,,39.7388889,-123.815
us,rocktram,Rocktram,CA,,38.2575,-122.2794444
us,rockville,Rockville,CA,,38.2441667,-122.1211111
us,rockwood,Rockwood,CA,,33.0488889,-115.5119444
us,rocky hill,Rocky Hill,CA,,38.1455556,-120.4661111
us,rodeo,Rodeo,CA,,38.0330556,-122.2658333
us,rodgers crossing,Rodgers Crossing,CA,,36.8619444,-119.12
us,rodgers flat,Rodgers Flat,CA,,39.9597222,-121.2777778
us,rogerville,Rogerville,CA,,39.6113889,-121.2213889
us,rohnert park,Rohnert Park,CA,41314,38.3397222,-122.7
us,rohnerville,Rohnerville,CA,,40.5672222,-124.1344444
us,rolands,Rolands,CA,,38.5108333,-122.9794444
us,rolinda,Rolinda,CA,,36.7352778,-119.9608333
us,rolling hills,Rolling Hills,CA,,33.7569444,-118.3530556
us,rolling hills estates,Rolling Hills Estates,CA,,33.7877778,-118.3572222
us,rollingwood,Rollingwood,CA,,37.9652778,-122.3288889
us,roma,Roma,CA,,38.1430556,-121.2372222
us,romoland,Romoland,CA,,33.7458333,-117.1741667
us,roosevelt,Roosevelt,CA,,33.8647222,-118.3027778
us,rosamond,Rosamond,CA,,34.8641667,-118.1625
us,rose place,Rose Place,CA,,39.1658333,-122.8166667
us,rosedale,Rosedale,CA,,35.3836111,-119.1444444
us,roseland,Roseland,CA,5986,38.4222222,-122.7269444
us,rosemary,Rosemary,CA,,34.9455556,-120.3936111
us,rosemead,Rosemead,CA,56066,34.0805556,-118.0719444
us,rosemont,Rosemont,CA,23273,38.5519444,-121.3636111
us,roseville,Roseville,CA,112647,38.7522222,-121.2869444
us,rosewood,Rosewood,CA,,40.2697222,-122.5552778
us,ross,Ross,CA,,37.9625,-122.5538889
us,ross corner,Ross Corner,CA,,32.7813889,-114.5894444
us,rossi,Rossi,CA,,36.2955556,-119.8316667
us,rossmoor,Rossmoor,CA,10651,33.7855556,-118.0841667
us,rotavele,Rotavele,CA,,39.6844444,-121.9991667
us,rough and ready,Rough and Ready,CA,,39.2302778,-121.135
us,round mountain,Round Mountain,CA,,40.7941667,-121.9408333
us,round valley,Round Valley,CA,,37.4194444,-118.5866667
us,rovana,Rovana,CA,,37.4127778,-118.6144444
us,rowen,Rowen,CA,,35.2408333,-118.5758333
us,rowland,Rowland,CA,,34.0016667,-117.9288889
us,rowland heights,Rowland Heights,CA,52377,33.9761111,-117.9044444
us,rubicon properties,Rubicon Properties,CA,,39.0138889,-120.1166667
us,rubidoux,Rubidoux,CA,32235,33.9961111,-117.4047222
us,rucker,Rucker,CA,,37.0541667,-121.5911111
us,rumsey,Rumsey,CA,,38.8883333,-122.2363889
us,running springs,Running Springs,CA,,34.2077778,-117.1083333
us,russ,Russ,CA,,34.4397222,-118.3138889
us,russ place,Russ Place,CA,,40.1458333,-123.2777778
us,russell,Russell,CA,,38.2388889,-122.0947222
us,russell city,Russell City,CA,,37.6527778,-122.1325
us,russian river terrace,Russian River Terrace,CA,,38.5047222,-122.9255556
us,ruth,Ruth,CA,,40.2697222,-123.3202778
us,rutherford,Rutherford,CA,,38.4586111,-122.4213889
us,ruthven,Ruthven,CA,,32.9525,-115.0105556
us,ryan,Ryan,CA,,36.3230556,-116.6705556
us,ryde,Ryde,CA,,38.2386111,-121.5594444
us,sablon,Sablon,CA,,34.1747222,-114.9936111
us,sabre city,Sabre City,CA,,38.7222222,-121.3547222
us,sabre springs,Sabre Springs,CA,,32.9533333,-117.0936111
us,sacanap,Sacanap,CA,,37.8933333,-122.075
us,sacate,Sacate,CA,,34.4722222,-120.2925
us,saco,Saco,CA,,35.4444444,-119.0913889
us,sacramento,Sacramento,CA,467898,38.5816667,-121.4933333
us,sacramento landing,Sacramento Landing,CA,,38.1497222,-122.9052778
us,saddle junction,Saddle Junction,CA,,33.7738889,-116.6733333
us,sage,Sage,CA,,33.5816667,-116.9313889
us,sage hen,Sage Hen,CA,,41.1108333,-120.4769444
us,sageland,Sageland,CA,,35.48,-118.2116667
us,sahl court,Sahl Court,CA,,39.2341667,-121.0675
us,saint andrews village,Saint Andrews Village,CA,,38.6975,-121.08
us,saint bernard,Saint Bernard,CA,,40.26,-121.3708333
us,saint helena,Saint Helena,CA,,38.5052778,-122.4691667
us,saint johns,Saint Johns,CA,,36.3847222,-119.0975
us,saint louis,Saint Louis,CA,,39.6986111,-120.9238889
us,saint vincent,Saint Vincent,CA,,38.0297222,-122.5333333
us,salida,Salida,CA,,37.7058333,-121.0838889
us,salinas,Salinas,CA,148691,36.6777778,-121.6544444
us,salminas resort,Salminas Resort,CA,,38.8758333,-122.7275
us,salmon creek,Salmon Creek,CA,,38.3505556,-123.0611111
us,saltdale,Saltdale,CA,,35.3591667,-117.8866667
us,salton,Salton,CA,,33.4738889,-115.8838889
us,salton city,Salton City,CA,,33.2986111,-115.9552778
us,salton sea beach,Salton Sea Beach,CA,,33.375,-116.0111111
us,saltus,Saltus,CA,,34.5377778,-115.6891667
us,salvador,Salvador,CA,,38.3408333,-122.3197222
us,salvia,Salvia,CA,,33.8725,-116.5008333
us,salyer,Salyer,CA,,40.8902778,-123.5833333
us,samoa,Samoa,CA,,40.8188889,-124.1852778
us,san andreas,San Andreas,CA,,38.1961111,-120.6794444
us,san anselmo,San Anselmo,CA,11936,37.9747222,-122.5605556
us,san antonio,San Antonio,CA,,38.1838889,-122.5902778
us,san antonio heights,San Antonio Heights,CA,,34.1555556,-117.6555556
us,san ardo,San Ardo,CA,,36.0205556,-120.9041667
us,san augustine,San Augustine,CA,,34.4594444,-120.3572222
us,san benito,San Benito,CA,,36.5097222,-121.0808333
us,san bernardino,San Bernardino,CA,202381,34.1083333,-117.2888889
us,san bruno,San Bruno,CA,39662,37.6305556,-122.41
us,san carlos,San Carlos,CA,26630,37.5072222,-122.2594444
us,san clemente,San Clemente,CA,62272,33.4269444,-117.6111111
us,san diego,San Diego,CA,1287050,32.7152778,-117.1563889
us,san diego country estates,San Diego Country Estates,CA,,33.0066667,-116.7827778
us,san dimas,San Dimas,CA,36422,34.1066667,-117.8058333
us,san emidio,San Emidio,CA,,35.0944444,-119.3036111
us,san felipe,San Felipe,CA,,33.1991667,-116.5977778
us,san fernando,San Fernando,CA,24524,34.2819444,-118.4380556
us,san francisco,San Francisco,CA,732072,37.775,-122.4183333
us,san gabriel,San Gabriel,CA,41535,34.0961111,-118.105
us,san geronimo,San Geronimo,CA,,38.0133333,-122.6627778
us,san gregorio,San Gregorio,CA,,37.3272222,-122.3855556
us,san ignacio,San Ignacio,CA,,33.3047222,-116.5175
us,san jacinto,San Jacinto,CA,29376,33.7838889,-116.9577778
us,san joaquin,San Joaquin,CA,,36.6066667,-120.1880556
us,san joaquin hills,San Joaquin Hills,CA,,33.6116667,-117.8358333
us,san joaquin river club,San Joaquin River Club,CA,,37.6808333,-121.2719444
us,san joaquin river estates,San Joaquin River Estates,CA,,36.8638889,-119.8161111
us,san jose,San Jose,CA,897460,37.3394444,-121.8938889
us,san jose mobile home park,San Jose Mobile Home Park,CA,,37.4166667,-121.9583333
us,san juan bautista,San Juan Bautista,CA,,36.8455556,-121.5369444
us,san juan capistrano,San Juan Capistrano,CA,35301,33.5016667,-117.6616667
us,san juan hot springs,San Juan Hot Springs,CA,,33.5908333,-117.5086111
us,san lawrence terrace,San Lawrence Terrace,CA,,35.7458333,-120.6825
us,san leandro,San Leandro,CA,79904,37.725,-122.155
us,san lorenzo,San Lorenzo,CA,23201,37.6811111,-122.1233333
us,san lorenzo park,San Lorenzo Park,CA,,37.1961111,-122.1444444
us,san lucas,San Lucas,CA,,36.1288889,-121.0194444
us,san luis obispo,San Luis Obispo,CA,44132,35.2827778,-120.6586111
us,san luis rey,San Luis Rey,CA,,33.2319444,-117.3227778
us,san luis rey heights,San Luis Rey Heights,CA,,33.3188889,-117.2083333
us,san marcos,San Marcos,CA,69697,33.1433333,-117.1652778
us,san marino,San Marino,CA,13314,34.1213889,-118.1055556
us,san martin,San Martin,CA,,37.085,-121.6091667
us,san mateo,San Mateo,CA,89982,37.5630556,-122.3244444
us,san mateo park,San Mateo Park,CA,,37.5666667,-122.3441667
us,san miguel,San Miguel,CA,,35.7525,-120.6952778
us,san onofre,San Onofre,CA,,33.3811111,-117.5722222
us,san pablo,San Pablo,CA,31351,37.9622222,-122.3444444
us,san pasqual,San Pasqual,CA,,33.0916667,-116.9530556
us,san pedro,San Pedro,CA,,33.7358333,-118.2913889
us,san pedro hill,San Pedro Hill,CA,,33.7461111,-118.3352778
us,san quentin,San Quentin,CA,,37.9413889,-122.4838889
us,san rafael,San Rafael,CA,55270,37.9736111,-122.53
us,san ramon,San Ramon,CA,45993,37.78,-121.9769444
us,san ramon village,San Ramon Village,CA,,37.7213889,-121.9288889
us,san simeon,San Simeon,CA,,35.6438889,-121.1897222
us,san tomas,San Tomas,CA,,37.2688889,-121.9744444
us,san ysidro,San Ysidro,CA,,32.5519444,-117.0422222
us,sanborn,Sanborn,CA,,35.0005556,-118.1055556
us,sand canyon,Sand Canyon,CA,,35.3075,-118.4277778
us,sand city,Sand City,CA,,36.6172222,-121.8472222
us,sand hill,Sand Hill,CA,,37.9736111,-121.6944444
us,sandberg,Sandberg,CA,,34.7411111,-118.7086111
us,sanders,Sanders,CA,,39.2027778,-121.6608333
us,sandia,Sandia,CA,,32.8855556,-115.405
us,sandoz,Sandoz,CA,,38.3480556,-120.4294444
us,sandpiper mobile home park,Sandpiper Mobile Home Park,CA,,34.4091667,-119.54
us,sands,Sands,CA,,35.0152778,-115.9419444
us,sandy gulch,Sandy Gulch,CA,,38.3802778,-120.5316667
us,sandy korner,Sandy Korner,CA,,33.6422222,-116.1802778
us,sandyland,Sandyland,CA,,34.4047222,-119.5455556
us,sandyland cove,Sandyland Cove,CA,,34.3966667,-119.5302778
us,sanger,Sanger,CA,20772,36.7080556,-119.555
us,sanitarium,Sanitarium,CA,,38.545,-122.4744444
us,sankey,Sankey,CA,,38.7783333,-121.4980556
us,santa ana,Santa Ana,CA,343054,33.7455556,-117.8669444
us,santa ana heights,Santa Ana Heights,CA,,33.6525,-117.8947222
us,santa anita,Santa Anita,CA,,34.1455556,-118.0488889
us,santa barbara,Santa Barbara,CA,86681,34.4208333,-119.6972222
us,santa clara,Santa Clara,CA,102250,37.3541667,-121.9541667
us,santa clarita,Santa Clarita,CA,168927,34.3916667,-118.5416667
us,santa cruz,Santa Cruz,CA,54617,36.9741667,-122.0297222
us,santa fe springs,Santa Fe Springs,CA,16330,33.9472222,-118.0844444
us,santa margarita,Santa Margarita,CA,,35.39,-120.6080556
us,santa margarita groves,Santa Margarita Groves,CA,,33.4908333,-117.2855556
us,santa maria,Santa Maria,CA,85480,34.9530556,-120.4347222
us,santa monica,Santa Monica,CA,88338,34.0194444,-118.4902778
us,santa nella,Santa Nella,CA,,38.4972222,-122.9655556
us,santa nella village,Santa Nella Village,CA,,37.0977778,-121.0158333
us,santa paula,Santa Paula,CA,29015,34.3541667,-119.0583333
us,santa rita,Santa Rita,CA,,36.7238889,-121.655
us,santa rita park,Santa Rita Park,CA,,37.0475,-120.5941667
us,santa rita peak,Santa Rita Peak,CA,,36.3466667,-120.6005556
us,santa rosa,Santa Rosa,CA,155118,38.4405556,-122.7133333
us,santa rosa ranch estates,Santa Rosa Ranch Estates,CA,,33.7791667,-117.3527778
us,santa rosa south,Santa Rosa South,CA,,33.5130556,-117.3263889
us,santa rosa west,Santa Rosa West,CA,,33.545,-117.3077778
us,santa susana,Santa Susana,CA,,34.2716667,-118.7080556
us,santa susana knolls,Santa Susana Knolls,CA,,34.2622222,-118.6727778
us,santa venetia,Santa Venetia,CA,,37.9986111,-122.5241667
us,santa ynez,Santa Ynez,CA,,34.6144444,-120.0788889
us,santa ysabel,Santa Ysabel,CA,,33.1091667,-116.6722222
us,santee,Santee,CA,52600,32.8383333,-116.9730556
us,santiago villa mobile home park,Santiago Villa Mobile Home Park,CA,,37.4161111,-122.0702778
us,saranap,Saranap,CA,,37.885,-122.075
us,saratoga,Saratoga,CA,28956,37.2638889,-122.0219444
us,saratoga acres,Saratoga Acres,CA,,38.0013889,-120.3927778
us,saratoga hills,Saratoga Hills,CA,,34.1305,-118.7624
us,saratoga springs,Saratoga Springs,CA,,39.1752778,-122.9797222
us,sargent,Sargent,CA,,36.9194444,-121.5469444
us,saticoy,Saticoy,CA,,34.2830556,-119.1488889
us,sattley,Sattley,CA,,39.6161111,-120.4261111
us,saucelito,Saucelito,CA,,35.9791667,-119.1777778
us,saugus,Saugus,CA,,34.4113889,-118.5391667
us,saunders place,Saunders Place,CA,,40.0505556,-122.5463889
us,sausalito,Sausalito,CA,,37.8591667,-122.4841667
us,savercool place,Savercool Place,CA,,40.1897222,-121.6919444
us,sawmill flat,Sawmill Flat,CA,,36.9694444,-119.0163889
us,sawtelle,Sawtelle,CA,,34.0305556,-118.4625
us,sawyers bar,Sawyers Bar,CA,,41.2975,-123.1291667
us,saxon,Saxon,CA,,38.4666667,-121.6552778
us,scaath,Scaath,CA,,41.5147222,-123.9683333
us,scales,Scales,CA,,39.5983333,-120.9913889
us,scarface,Scarface,CA,,41.4116667,-121.2938889
us,scenic brook,Scenic Brook,CA,,37.9925,-120.3327778
us,scenic heights,Scenic Heights,CA,,38.0166667,-120.2555556
us,scenic valley ranchos,Scenic Valley Ranchos,CA,,38.1175,-120.8627778
us,scenic view,Scenic View,CA,,37.9977778,-120.3311111
us,scheelite,Scheelite,CA,,37.3780556,-118.6758333
us,schellville,Schellville,CA,,38.2461111,-122.4386111
us,schilling,Schilling,CA,,36.4088889,-119.9127778
us,sciots camp,Sciots Camp,CA,,38.7861111,-120.1525
us,scissors crossing,Scissors Crossing,CA,,33.0963889,-116.4744444
us,scotia,Scotia,CA,,40.4825,-124.0997222
us,scotland,Scotland,CA,,34.2422222,-117.4972222
us,scott bar,Scott Bar,CA,,41.7419444,-123.0030556
us,scott place,Scott Place,CA,,40.2066667,-124.0322222
us,scotts,Scotts,CA,,39.8463889,-120.0913889
us,scotts corner,Scotts Corner,CA,,37.5888889,-121.87
us,scotts flat,Scotts Flat,CA,,39.2833333,-120.9125
us,scotts valley,Scotts Valley,CA,11120,37.0511111,-122.0136111
us,scottsville,Scottsville,CA,,38.3347222,-120.7547222
us,scotty place,Scotty Place,CA,,41.1241667,-120.8727778
us,scranton,Scranton,CA,,36.4519444,-116.5027778
us,scripps ranch,Scripps Ranch,CA,,32.9022222,-117.0988889
us,sea aire mobile home park,Sea Aire Mobile Home Park,CA,,33.0597222,-117.2980556
us,sea cliff,Sea Cliff,CA,,34.3444444,-119.4172222
us,sea ranch,Sea Ranch,CA,,38.7152778,-123.4533333
us,seabright,Seabright,CA,,36.9661111,-122.0066667
us,seahaven,Seahaven,CA,,38.1111111,-122.8694444
us,seal beach,Seal Beach,CA,24404,33.7413889,-118.1038889
us,seal cove,Seal Cove,CA,,37.5191667,-122.5116667
us,searles,Searles,CA,,35.4838889,-117.6344444
us,searles valley,Searles Valley,CA,,35.7675,-117.4030556
us,sears point,Sears Point,CA,,38.1511111,-122.4466667
us,seaside,Seaside,CA,35762,36.6111111,-121.8505556
us,seaview,Seaview,CA,,38.5455556,-123.2269444
us,sebastopol,Sebastopol,CA,,38.4022222,-122.8227778
us,second garrotte,Second Garrotte,CA,,37.825,-120.1963889
us,secret town,Secret Town,CA,,39.1572222,-120.8766667
us,sedco hills,Sedco Hills,CA,,33.6416667,-117.29
us,seeley,Seeley,CA,,32.7930556,-115.6902778
us,seguro,Seguro,CA,,35.4186111,-119.0202778
us,seiad valley,Seiad Valley,CA,,41.8405556,-123.1913889
us,seigler springs,Seigler Springs,CA,,38.875,-122.6875
us,selby,Selby,CA,,38.0566667,-122.2427778
us,selma,Selma,CA,22426,36.5708333,-119.6111111
us,seminole hot springs,Seminole Hot Springs,CA,,34.1072222,-118.7897222
us,seminole springs trailer park,Seminole Springs Trailer Park,CA,,34.11,-118.7908333
us,semitropic,Semitropic,CA,,35.6019444,-119.5075
us,seneca,Seneca,CA,,40.1105556,-121.0836111
us,sentous,Sentous,CA,,34.0263889,-118.3711111
us,sepulveda,Sepulveda,CA,,34.2308333,-118.4672222
us,sequoia,Sequoia,CA,,36.4275,-119.1161111
us,sequoia national park,Sequoia National Park,CA,,36.5641667,-118.7727778
us,serena,Serena,CA,,34.4125,-119.5552778
us,serena park,Serena Park,CA,,34.4186111,-119.5716667
us,serra mesa,Serra Mesa,CA,,32.8027778,-117.1375
us,serra village,Serra Village,CA,,36.6041667,-121.6972222
us,serrano,Serrano,CA,,35.335,-120.6536111
us,serrano heights,Serrano Heights,CA,,33.9580556,-117.2069444
us,serrano place,Serrano Place,CA,,33.6469444,-117.6888889
us,serrano village,Serrano Village,CA,,34.1788889,-117.3208333
us,sespe,Sespe,CA,,34.4,-118.9494444
us,sespe village,Sespe Village,CA,,34.3863889,-118.9547222
us,seven oaks,Seven Oaks,CA,,34.1863889,-116.9133333
us,seven pines,Seven Pines,CA,,36.7855556,-118.2930556
us,seven trees,Seven Trees,CA,,37.2861111,-121.8375
us,seville,Seville,CA,,36.4858333,-119.2222222
us,shackelford,Shackelford,CA,,37.6138889,-120.9916667
us,shackleford place,Shackleford Place,CA,,40.1269444,-122.7333333
us,shadow hills,Shadow Hills,CA,,34.2619444,-118.3508333
us,shadow mountain mobile home park,Shadow Mountain Mobile Home Park,CA,,41.2755556,-122.2980556
us,shadow ridge creek,Shadow Ridge Creek,CA,,33.8105556,-116.3688889
us,shady dell,Shady Dell,CA,,32.9727778,-116.9161111
us,shady glen,Shady Glen,CA,,39.1180556,-120.9486111
us,shafter,Shafter,CA,14396,35.5005556,-119.2708333
us,shake city,Shake City,CA,,39.4311111,-123.4661111
us,shandon,Shandon,CA,,35.6552778,-120.3744444
us,shannon,Shannon,CA,,37.2330556,-121.9630556
us,shannon place,Shannon Place,CA,,40.1547222,-123.3611111
us,sharon,Sharon,CA,,37.0980556,-120.1288889
us,sharon valley,Sharon Valley,CA,,39.4822222,-121.2458333
us,sharp park,Sharp Park,CA,,37.6361111,-122.4869444
us,shasta,Shasta,CA,,40.5994444,-122.4908333
us,shasta lake,Shasta Lake,CA,10611,40.6805556,-122.3697222
us,shasta retreat,Shasta Retreat,CA,,41.2355556,-122.2713889
us,shasta springs,Shasta Springs,CA,,41.2469444,-122.26
us,shaver lake,Shaver Lake,CA,,37.1041667,-119.3166667
us,shaver lake heights,Shaver Lake Heights,CA,,37.1069444,-119.3194444
us,shaws flat,Shaws Flat,CA,,38.0077778,-120.4083333
us,shay creek summer home area,Shay Creek Summer Home Area,CA,,38.6941667,-119.8327778
us,sheep ranch,Sheep Ranch,CA,,38.2094444,-120.4630556
us,sheepshead,Sheepshead,CA,,40.8555556,-120.8233333
us,sheldon,Sheldon,CA,,38.4308333,-121.2991667
us,shell,Shell,CA,,36.3288889,-119.6222222
